transaction_id,amount,location,device_type,time,merchant_category,fraud_flag,ai_fraud_reason
3804,8216.95,Delhi,Desktop,2024-04-13 14:24:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location
3806,6994.78,Bangalore,Mobile,2024-12-10 23:35:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
3847,7091.35,Hyderabad,Desktop,2024-02-14 01:45:00,Grocery,-1,⚠️ High transaction amount
3883,6345.8,Chennai,Mobile,2024-11-06 03:37:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
3914,7665.94,Bangalore,Desktop,2024-08-18 18:30:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
3915,6747.97,Chennai,Mobile,2024-09-27 03:58:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
3925,9277.93,Chennai,Desktop,2024-01-04 06:53:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
3953,7353.16,Delhi,Mobile,2024-03-07 20:04:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
3971,7284.02,Delhi,Mobile,2024-06-03 07:39:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
4034,9807.64,Hyderabad,Tablet,2024-06-26 14:33:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
4036,8917.12,Chennai,Desktop,2024-05-04 10:02:00,Clothing,-1,⚠️ High transaction amount
4037,7569.01,Hyderabad,Mobile,2024-05-31 23:25:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type; 🌙 Unusual transaction time
4060,9647.34,Mumbai,Tablet,2024-04-01 22:41:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
4068,7740.95,Delhi,Desktop,2024-05-25 22:33:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
4107,6722.19,Mumbai,Desktop,2024-05-21 04:59:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
4159,6322.71,Chennai,Desktop,2024-03-26 09:24:00,Clothing,-1,⚠️ High transaction amount
4172,8738.01,Chennai,Mobile,2024-03-04 07:17:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
4176,10838.22,Kolkata,Tablet,2024-08-21 21:11:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
4204,6619.79,Mumbai,Tablet,2024-07-20 00:48:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🌙 Unusual transaction time
4250,6968.41,Delhi,Mobile,2024-11-13 12:50:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
4257,12193.11,Bangalore,Mobile,2024-12-05 18:14:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
4270,5643.69,Mumbai,Desktop,2024-01-11 09:33:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location
4272,6182.99,Hyderabad,Mobile,2024-09-17 03:36:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
4315,7076.8,Chennai,Desktop,2024-07-11 10:59:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
4326,6012.89,Mumbai,Tablet,2024-02-26 12:33:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
4328,8093.54,Bangalore,Tablet,2024-11-10 11:49:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
4354,6337.59,Hyderabad,Mobile,2024-04-07 16:35:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
4387,6427.33,Bangalore,Tablet,2024-08-13 15:13:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
4405,9113.78,Bangalore,Mobile,2024-07-13 19:01:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
4422,6280.15,Mumbai,Tablet,2024-07-22 12:12:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
4439,9789.61,Hyderabad,Mobile,2024-04-25 23:56:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type; 🌙 Unusual transaction time
4446,7653.59,Mumbai,Tablet,2024-04-29 08:31:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
4463,11325.08,Hyderabad,Tablet,2024-09-11 16:02:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
4472,9543.11,Mumbai,Desktop,2024-01-02 19:15:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location
4560,11584.85,Mumbai,Desktop,2024-11-09 20:02:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location
4579,7506.71,Bangalore,Desktop,2024-04-24 16:33:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
4586,6741.66,Hyderabad,Tablet,2024-08-04 05:51:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
4609,6260.44,Delhi,Desktop,2024-01-26 19:14:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location
4636,6089.29,Delhi,Tablet,2024-07-07 03:36:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
4678,6509.87,Hyderabad,Desktop,2024-05-25 17:00:00,Utilities,-1,⚠️ High transaction amount; 🌙 Unusual transaction time
4690,7441.06,Chennai,Tablet,2024-12-03 10:24:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
4700,8118.67,Bangalore,Mobile,2024-01-25 19:42:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
4718,10914.37,Kolkata,Mobile,2024-02-29 12:59:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
4744,10345.24,Chennai,Mobile,2024-10-21 13:53:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
4760,8990.94,Kolkata,Desktop,2024-05-06 13:03:00,Utilities,-1,⚠️ High transaction amount
4762,8669.67,Delhi,Desktop,2024-11-09 12:12:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
4766,9690.83,Chennai,Tablet,2024-08-29 22:04:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
4792,6132.43,Chennai,Desktop,2024-06-26 02:11:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
4808,6222.21,Delhi,Desktop,2024-11-02 06:52:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
4841,6231.26,Bangalore,Desktop,2024-10-28 11:34:00,Utilities,-1,⚠️ High transaction amount
4842,6142.32,Kolkata,Desktop,2024-11-08 02:05:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
4851,7953.93,Bangalore,Tablet,2024-03-29 16:34:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
4907,6752.95,Mumbai,Mobile,2024-11-27 05:20:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
4921,6075.71,Mumbai,Tablet,2024-03-05 18:50:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
4933,6516.83,Mumbai,Tablet,2024-01-28 15:11:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
4967,6839.0,Mumbai,Desktop,2024-12-16 22:28:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location
4969,6299.39,Hyderabad,Mobile,2024-08-14 04:37:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
4981,7569.36,Chennai,Desktop,2024-10-12 12:07:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
4991,7410.86,Mumbai,Mobile,2024-10-07 21:43:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
5023,6120.33,Bangalore,Desktop,2024-07-08 18:52:00,Grocery,-1,⚠️ High transaction amount
5038,7001.08,Hyderabad,Tablet,2024-10-20 07:07:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
5075,7184.33,Hyderabad,Mobile,2024-03-20 02:10:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
5110,6778.99,Bangalore,Desktop,2024-04-17 03:16:00,Utilities,-1,⚠️ High transaction amount
5111,7018.09,Hyderabad,Tablet,2024-07-26 05:49:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
5135,6631.06,Delhi,Mobile,2024-09-04 22:09:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
5166,8353.86,Delhi,Desktop,2024-05-03 00:34:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
5202,8142.84,Mumbai,Desktop,2024-08-29 02:45:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location
5205,7511.55,Chennai,Mobile,2024-06-09 10:21:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
5241,7729.5,Mumbai,Tablet,2024-02-08 00:20:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
5252,6804.76,Chennai,Desktop,2024-04-18 02:05:00,Grocery,-1,⚠️ High transaction amount
5265,7140.08,Kolkata,Desktop,2024-04-05 04:23:00,Utilities,-1,⚠️ High transaction amount; 🌙 Unusual transaction time
5281,8866.48,Mumbai,Mobile,2024-11-13 11:24:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
5287,8234.6,Mumbai,Desktop,2024-01-05 07:35:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
5314,6543.42,Chennai,Tablet,2024-12-04 02:16:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
5318,6382.13,Chennai,Desktop,2024-10-19 07:12:00,Clothing,-1,⚠️ High transaction amount
5324,13439.13,Hyderabad,Mobile,2024-11-14 03:18:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
5335,6795.91,Mumbai,Desktop,2024-05-08 07:47:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location
5345,6475.42,Delhi,Desktop,2024-05-01 12:15:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
5352,10772.77,Chennai,Desktop,2024-11-02 09:03:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
5358,7584.62,Hyderabad,Mobile,2024-09-23 18:27:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
5366,9268.2,Mumbai,Tablet,2024-08-11 18:29:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
5388,6820.59,Chennai,Mobile,2024-01-30 20:13:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
5402,6806.45,Kolkata,Mobile,2024-08-28 14:57:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
5403,6346.76,Kolkata,Desktop,2024-12-15 17:07:00,Utilities,-1,⚠️ High transaction amount
5407,6799.73,Hyderabad,Desktop,2024-10-25 13:46:00,Electronics,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
5423,7370.12,Delhi,Tablet,2024-06-24 15:31:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
5427,8189.58,Chennai,Mobile,2024-04-15 15:47:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
5444,6128.33,Chennai,Desktop,2024-08-21 00:24:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
5459,7497.81,Bangalore,Mobile,2024-02-08 21:22:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
5460,6187.41,Hyderabad,Desktop,2024-11-10 21:10:00,Utilities,-1,⚠️ High transaction amount
5486,8743.12,Kolkata,Tablet,2024-03-27 06:09:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
5562,12125.72,Mumbai,Desktop,2024-02-14 18:24:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
5570,7333.4,Mumbai,Tablet,2024-06-17 01:21:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
5571,7426.5,Delhi,Tablet,2024-09-22 15:28:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
5578,8089.12,Mumbai,Desktop,2024-04-23 09:01:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location
5594,7192.11,Delhi,Tablet,2024-03-29 07:28:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
5659,6579.27,Hyderabad,Desktop,2024-12-18 15:14:00,Utilities,-1,⚠️ High transaction amount
5675,6338.79,Bangalore,Tablet,2024-05-23 06:53:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
5699,8281.55,Kolkata,Desktop,2024-10-10 00:17:00,Grocery,-1,⚠️ High transaction amount; 🌙 Unusual transaction time
5712,6904.58,Bangalore,Desktop,2024-08-09 04:38:00,Travel,-1,⚠️ High transaction amount; 🛒 Sensitive merchant category
5744,9564.85,Kolkata,Desktop,2024-04-04 22:26:00,Grocery,-1,⚠️ High transaction amount
5748,7819.6,Hyderabad,Mobile,2024-05-18 03:59:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
5749,8481.16,Bangalore,Mobile,2024-09-30 03:12:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
5789,14678.0,Chennai,Tablet,2024-01-01 00:16:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type; 🌙 Unusual transaction time
5793,6730.62,Kolkata,Desktop,2024-12-25 00:47:00,Clothing,-1,⚠️ High transaction amount; 🌙 Unusual transaction time
5798,7582.99,Delhi,Tablet,2024-11-07 06:02:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type
5799,6668.19,Bangalore,Tablet,2024-03-06 07:33:00,Clothing,-1,⚠️ High transaction amount; 📱 Less secure device type
5808,7967.4,Hyderabad,Desktop,2024-02-08 17:57:00,Utilities,-1,⚠️ High transaction amount
5812,8562.81,Chennai,Mobile,2024-02-15 08:22:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
5831,11158.44,Mumbai,Tablet,2024-01-30 02:22:00,Travel,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🛒 Sensitive merchant category
5852,6425.08,Mumbai,Desktop,2024-05-06 19:34:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location
5884,10872.94,Delhi,Desktop,2024-12-29 00:05:00,Utilities,-1,⚠️ High transaction amount; 📍 High-risk location; 🌙 Unusual transaction time
5899,6084.14,Hyderabad,Mobile,2024-08-02 09:09:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
5917,8343.65,Delhi,Desktop,2024-12-26 14:48:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location
5922,6753.2,Mumbai,Mobile,2024-10-12 00:55:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🌙 Unusual transaction time
5934,8848.03,Mumbai,Desktop,2024-03-19 22:07:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location
5945,6739.97,Hyderabad,Desktop,2024-11-15 23:18:00,Utilities,-1,⚠️ High transaction amount; 🌙 Unusual transaction time
5976,6083.97,Chennai,Tablet,2024-11-15 23:46:00,Electronics,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category; 🌙 Unusual transaction time
5983,6456.17,Kolkata,Mobile,2024-02-11 13:34:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
6006,6558.21,Mumbai,Tablet,2024-02-17 10:23:00,Clothing,-1,⚠️ High transaction amount; 📍 High-risk location; 📱 Less secure device type; 🌙 Unusual transaction time
6013,7721.46,Chennai,Desktop,2024-07-01 16:55:00,Clothing,-1,⚠️ High transaction amount
6052,6002.66,Bangalore,Mobile,2024-06-04 14:48:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
6082,6734.63,Hyderabad,Tablet,2024-09-17 05:49:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
6111,7500.63,Hyderabad,Tablet,2024-12-12 03:24:00,Travel,-1,⚠️ High transaction amount; 📱 Less secure device type; 🛒 Sensitive merchant category
6118,9042.64,Chennai,Tablet,2024-01-23 03:38:00,Utilities,-1,⚠️ High transaction amount; 📱 Less secure device type
6124,15050.41,Delhi,Desktop,2024-05-18 04:28:00,Grocery,-1,⚠️ High transaction amount; 📍 High-risk location
6168,8620.45,Bangalore,Desktop,2024-11-25 10:07:00,Utilities,-1,⚠️ High transaction amount
6184,7020.92,Chennai,Tablet,2024-05-22 13:45:00,Grocery,-1,⚠️ High transaction amount; 📱 Less secure device type
6228,8528.01,Mumbai,Desktop,2024-06-11 12:35:00,Electronics,-1,⚠️ High transaction amount; 📍 High-risk location; 🛒 Sensitive merchant category
